,0
777,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004665_012697_10.jpg
778,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004661_012003_10.jpg
779,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004325_008586_10.jpg
780,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004247_007744_10.jpg
781,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004364_008957_10.jpg
782,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/003740_003802_10.jpg
783,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004661_012415_10.jpg
784,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/003925_005707_10.jpg
785,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004471_009502_10.jpg
786,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004247_008596_10.jpg
787,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004510_009730_10.jpg
788,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004345_008806_10.jpg
789,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004247_008542_10.jpg
790,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004286_008077_10.jpg
791,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004247_008636_10.jpg
792,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/003880_004972_10.jpg
793,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004372_009008_10.jpg
794,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004688_013221_10.jpg
795,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004247_008341_10.jpg
796,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004289_008106_10.jpg
797,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/003880_005033_10.jpg
798,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004022_006325_10.jpg
799,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004298_008214_10.jpg
800,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004331_008671_10.jpg
801,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004213_007434_10.jpg
802,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/003878_004968_10.jpg
803,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/003880_005053_10.jpg
804,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004725_013213_10.jpg
805,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004663_012482_10.jpg
806,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004661_012063_10.jpg
807,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004665_012565_10.jpg
808,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004680_012710_10.jpg
809,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004282_008031_10.jpg
810,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004661_012328_10.jpg
811,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004688_013043_10.jpg
812,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004691_012869_10.jpg
813,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004665_012568_10.jpg
814,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004261_007788_10.jpg
815,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004120_006836_10.jpg
816,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004661_012428_10.jpg
817,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/003763_003935_10.jpg
818,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004247_007968_10.jpg
819,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004226_007343_10.jpg
820,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004286_008085_10.jpg
821,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004531_009875_10.jpg
822,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004661_012190_10.jpg
823,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004213_007398_10.jpg
824,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004317_008396_10.jpg
825,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004451_009484_10.jpg
826,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004688_013070_10.jpg
827,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004023_006358_10.jpg
828,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004247_008384_10.jpg
829,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/003900_005337_10.jpg
830,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/003878_005011_10.jpg
831,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004372_009117_10.jpg
832,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/003925_005745_10.jpg
833,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/003758_003889_10.jpg
834,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004282_007927_10.jpg
835,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004247_007674_10.jpg
836,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004247_007729_10.jpg
837,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/003754_003866_10.jpg
838,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004286_008059_10.jpg
839,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004477_009526_10.jpg
840,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/003978_005898_10.jpg
841,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004298_008268_10.jpg
842,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004231_007540_10.jpg
843,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004298_008199_10.jpg
844,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004247_007824_10.jpg
845,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004750_013476_10.jpg
846,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/003890_005203_10.jpg
847,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/003755_003855_10.jpg
848,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004373_009018_10.jpg
849,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004348_008891_10.jpg
850,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004661_011757_10.jpg
851,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004725_013216_10.jpg
852,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004642_010951_10.jpg
853,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004247_008382_10.jpg
854,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004023_006353_10.jpg
855,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004331_008730_10.jpg
856,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004247_008002_10.jpg
857,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004247_008634_10.jpg
858,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/003880_004968_10.jpg
859,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/003874_004923_10.jpg
860,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/003881_005071_10.jpg
861,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004345_008812_10.jpg
862,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004688_013318_10.jpg
863,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004364_008978_10.jpg
864,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/003925_005658_10.jpg
865,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004020_006316_10.jpg
866,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004661_011857_10.jpg
867,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004317_008419_10.jpg
868,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/003888_005183_10.jpg
869,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004247_007893_10.jpg
870,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004681_012760_10.jpg
871,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004472_009489_10.jpg
872,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004348_008854_10.jpg
873,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004750_013458_10.jpg
874,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004247_008464_10.jpg
875,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004247_008232_10.jpg
876,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004261_007795_10.jpg
877,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004373_009030_10.jpg
878,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004120_006875_10.jpg
879,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004428_009412_10.jpg
880,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004538_009887_10.jpg
881,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004226_007331_10.jpg
882,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004116_006757_10.jpg
883,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004289_008082_10.jpg
884,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004231_007481_10.jpg
885,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004235_007637_10.jpg
886,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004311_008294_10.jpg
887,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/003890_005362_10.jpg
888,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/003817_004203_10.jpg
889,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004247_008823_10.jpg
890,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004750_013544_10.jpg
891,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004298_008277_10.jpg
892,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004286_008083_10.jpg
893,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004665_012649_10.jpg
894,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004657_011590_10.jpg
895,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004750_013818_10.jpg
896,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004247_008818_10.jpg
897,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004688_013307_10.jpg
898,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004661_011703_10.jpg
899,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004213_007223_10.jpg
900,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004477_009524_10.jpg
901,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004308_008244_10.jpg
902,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004661_012362_10.jpg
903,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004615_010468_10.jpg
904,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/003888_005162_10.jpg
905,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004727_013308_10.jpg
906,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/003892_005230_10.jpg
907,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004247_008359_10.jpg
908,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/003918_005544_10.jpg
909,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/003822_004246_10.jpg
910,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/003978_005910_10.jpg
911,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/003807_004081_10.jpg
912,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004750_013764_10.jpg
913,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004531_009789_10.jpg
914,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004329_008621_10.jpg
915,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004372_009048_10.jpg
916,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/003890_005288_10.jpg
917,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004120_006810_10.jpg
918,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004247_007757_10.jpg
919,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004681_012737_10.jpg
920,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004364_008960_10.jpg
921,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004320_008542_10.jpg
922,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004213_007359_10.jpg
923,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004488_009562_10.jpg
924,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004750_013527_10.jpg
925,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004231_007498_10.jpg
926,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004213_007257_10.jpg
927,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004750_013507_10.jpg
928,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004665_012574_10.jpg
929,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004358_008910_10.jpg
930,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004247_008613_10.jpg
931,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004247_008712_10.jpg
932,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004750_013513_10.jpg
933,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004539_009894_10.jpg
934,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004065_006535_10.jpg
935,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004428_009408_10.jpg
936,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004247_008147_10.jpg
937,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004661_012407_10.jpg
938,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004750_013681_10.jpg
939,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/003823_004277_10.jpg
940,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004096_006614_10.jpg
941,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004320_008540_10.jpg
942,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004688_013395_10.jpg
943,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004661_011960_10.jpg
944,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004664_012496_10.jpg
945,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004308_008251_10.jpg
946,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004247_008330_10.jpg
947,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/003881_005068_10.jpg
948,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004231_007564_10.jpg
949,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004331_008639_10.jpg
950,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004121_006823_10.jpg
951,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/003807_004076_10.jpg
952,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004298_008157_10.jpg
953,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004531_009771_10.jpg
954,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/003966_005885_10.jpg
955,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/003890_005290_10.jpg
956,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/003890_005222_10.jpg
957,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004116_006746_10.jpg
958,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/003823_004295_10.jpg
959,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004361_008950_10.jpg
960,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004247_007919_10.jpg
961,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004719_013154_10.jpg
962,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004400_009392_10.jpg
963,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004213_007358_10.jpg
964,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004020_006319_10.jpg
965,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004289_008080_10.jpg
966,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/003925_005699_10.jpg
967,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004510_009715_10.jpg
968,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004486_009569_10.jpg
969,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004661_011741_10.jpg
970,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004224_007306_10.jpg
971,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004286_008073_10.jpg
972,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004247_007750_10.jpg
973,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004213_007340_10.jpg
974,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004379_009213_10.jpg
975,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004221_007277_10.jpg
976,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004247_007699_10.jpg
977,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004247_008450_10.jpg
978,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004575_009973_10.jpg
979,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004680_012688_10.jpg
980,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004665_012595_10.jpg
981,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004219_007258_10.jpg
982,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004187_007069_10.jpg
983,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004023_006349_10.jpg
984,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004688_013181_10.jpg
985,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004750_013473_10.jpg
986,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004641_010822_10.jpg
987,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004750_013608_10.jpg
988,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004348_008861_10.jpg
989,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/003777_003991_10.jpg
990,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004247_007841_10.jpg
991,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/003890_005353_10.jpg
992,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004688_012979_10.jpg
993,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/003869_004835_10.jpg
994,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004750_013555_10.jpg
995,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004536_009856_10.jpg
996,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004226_007320_10.jpg
997,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/003900_005335_10.jpg
998,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004328_008605_10.jpg
999,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004575_009963_10.jpg
1000,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004325_008598_10.jpg
1001,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/003750_003827_10.jpg
1002,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004235_007628_10.jpg
1003,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004682_012774_10.jpg
1004,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004361_008934_10.jpg
1005,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004750_013796_10.jpg
1006,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004490_009569_10.jpg
1007,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004659_011666_10.jpg
1008,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004247_007886_10.jpg
1009,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004688_013302_10.jpg
1010,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004661_011833_10.jpg
1011,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004750_013444_10.jpg
1012,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004317_008413_10.jpg
1013,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004661_012289_10.jpg
1014,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/003878_004988_10.jpg
1015,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004213_007366_10.jpg
1016,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004665_012803_10.jpg
1017,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/003890_005267_10.jpg
1018,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004661_012290_10.jpg
1019,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004661_012191_10.jpg
1020,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004688_012966_10.jpg
1021,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004348_008835_10.jpg
1022,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004247_007683_10.jpg
1023,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004661_011900_10.jpg
1024,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004696_012951_10.jpg
1025,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004247_007804_10.jpg
1026,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004750_013659_10.jpg
1027,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004247_008351_10.jpg
1028,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004003_006083_10.jpg
1029,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004349_008825_10.jpg
1030,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004655_011531_10.jpg
1031,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004665_012600_10.jpg
1032,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004648_011306_10.jpg
1033,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004116_006787_10.jpg
1034,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004688_013023_10.jpg
